Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Licence area,Voltage level,Scenario name,Output parameter
HIGH FLATTS,1.243,1.412,1.623,1.906,2.483,3.08,3.678,4.274,4.869,5.462,6.101,6.738,7.377,8.017,8.655,9.303,9.955,10.603,11.251,11.921,12.59,13.26,13.93,14.601,15.272,15.943,16.614,17.285,17.957,18.629,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
HOUGHTON,3.073,3.217,3.394,3.632,4.2,4.707,5.214,5.719,6.222,6.723,7.262,7.798,8.337,8.875,9.413,9.962,10.515,11.064,11.613,12.179,12.744,13.31,13.875,14.441,15.007,15.573,16.139,16.706,17.272,17.839,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
HOWDON,0.377,0.416,0.464,0.528,0.664,0.801,0.939,1.075,1.211,1.346,1.49,1.634,1.779,1.924,2.068,2.216,2.366,2.514,2.662,2.815,2.967,3.119,3.272,3.424,3.576,3.729,3.881,4.033,4.186,4.338,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
HUNTINGTON NEW LANE,1.36,1.467,1.598,1.775,2.159,2.536,2.913,3.288,3.662,4.034,4.434,4.833,5.233,5.633,6.033,6.44,6.852,7.26,7.668,8.088,8.509,8.929,9.35,9.77,10.191,10.612,11.033,11.454,11.875,12.296,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
HUSTHWAITE 33/11KV,6.134,6.267,6.462,6.714,7.21,7.701,8.192,8.689,9.192,9.701,10.26,10.824,11.384,11.944,12.508,13.041,13.561,14.096,14.631,15.195,15.761,16.327,16.894,17.461,18.029,18.598,19.166,19.736,20.305,20.875,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
JARROW,0.274,0.305,0.346,0.4,0.507,0.619,0.731,0.843,0.955,1.068,1.19,1.312,1.434,1.556,1.678,1.798,1.919,2.039,2.16,2.286,2.412,2.537,2.663,2.789,2.914,3.04,3.166,3.292,3.417,3.543,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
KENTON,0.984,1.092,1.218,1.389,1.758,2.132,2.506,2.877,3.245,3.61,4,4.387,4.777,5.166,5.555,5.959,6.371,6.775,7.179,7.593,8.007,8.42,8.834,9.248,9.661,10.075,10.489,10.902,11.316,11.73,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
KIELDER,0.142,0.15,0.166,0.185,0.222,0.256,0.29,0.326,0.363,0.4,0.443,0.486,0.528,0.571,0.614,0.651,0.686,0.724,0.761,0.802,0.843,0.884,0.925,0.966,1.007,1.048,1.089,1.131,1.172,1.213,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
KILLINGWORTH,1.383,1.481,1.597,1.754,2.108,2.449,2.79,3.129,3.465,3.798,4.155,4.509,4.866,5.223,5.578,5.947,6.322,6.69,7.059,7.437,7.815,8.192,8.57,8.948,9.325,9.703,10.081,10.458,10.836,11.214,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
KIRBYMOORSIDE,1.148,1.282,1.467,1.71,2.185,2.67,3.154,3.643,4.136,4.633,5.174,5.72,6.263,6.806,7.353,7.882,8.404,8.935,9.466,10.023,10.581,11.14,11.699,12.26,12.821,13.382,13.945,14.508,15.072,15.636,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
LEAM CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
LINTON 66/20KV,1.175,1.271,1.393,1.556,1.902,2.241,2.581,2.921,3.261,3.601,3.968,4.336,4.704,5.073,5.441,5.812,6.183,6.555,6.926,7.312,7.697,8.083,8.47,8.857,9.244,9.632,10.02,10.409,10.798,11.188,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
LONGBENTON,1.41,1.535,1.684,1.884,2.312,2.749,3.186,3.62,4.05,4.477,4.933,5.386,5.842,6.298,6.752,7.224,7.705,8.177,8.649,9.134,9.617,10.101,10.584,11.068,11.551,12.035,12.518,13.002,13.485,13.969,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
LOW SPENNYMOOR,1.08,1.182,1.308,1.476,1.835,2.194,2.554,2.912,3.268,3.623,4.005,4.385,4.767,5.148,5.53,5.919,6.312,6.702,7.092,7.494,7.895,8.297,8.699,9.101,9.504,9.906,10.309,10.712,11.114,11.518,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
LYNEMOUTH,2.497,2.522,2.552,2.592,2.676,2.762,2.848,2.934,3.019,3.104,3.195,3.285,3.376,3.468,3.559,3.653,3.748,3.842,3.936,4.033,4.13,4.227,4.324,4.421,4.518,4.616,4.713,4.811,4.909,5.007,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
MADDISON STREET,2.93,3.207,3.535,3.977,4.941,5.898,6.856,7.808,8.754,9.695,10.702,11.702,12.711,13.72,14.728,15.773,16.837,17.885,18.934,20.011,21.087,22.165,23.244,24.325,25.406,26.489,27.573,28.658,29.745,30.833,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
MALLEABLE,1.114,1.202,1.333,1.504,1.822,2.152,2.483,2.817,3.157,3.501,3.878,4.26,4.638,5.016,5.396,5.753,6.099,6.456,6.813,7.19,7.569,7.947,8.326,8.704,9.083,9.462,9.84,10.219,10.598,10.976,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
MALTON,3.586,3.85,4.202,4.665,5.589,6.531,7.474,8.421,9.373,10.33,11.367,12.41,13.45,14.492,15.537,16.567,17.591,18.624,19.658,20.736,21.816,22.897,23.98,25.064,26.15,27.237,28.325,29.415,30.506,31.598,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
MEADOWFIELD,8.22,8.27,8.341,8.434,8.614,8.798,8.981,9.166,9.353,9.542,9.748,9.956,10.162,10.368,10.575,10.774,10.969,11.168,11.367,11.575,11.785,11.994,12.204,12.414,12.623,12.833,13.043,13.253,13.463,13.673,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
MELROSEGATE 33/11KV,0.602,0.683,0.782,0.915,1.194,1.478,1.763,2.046,2.328,2.61,2.912,3.212,3.514,3.816,4.118,4.425,4.736,5.044,5.351,5.669,5.986,6.303,6.62,6.937,7.254,7.572,7.889,8.206,8.523,8.841,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
MILLBANK LANE,1.43,1.572,1.74,1.968,2.461,2.954,3.448,3.938,4.425,4.909,5.428,5.943,6.461,6.979,7.495,8.029,8.571,9.104,9.638,10.186,10.734,11.281,11.829,12.377,12.924,13.472,14.02,14.568,15.116,15.664,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
MONKSEATON,1.246,1.433,1.663,1.972,2.607,3.265,3.924,4.58,5.233,5.885,6.584,7.281,7.982,8.681,9.38,10.093,10.812,11.525,12.238,12.974,13.709,14.444,15.18,15.915,16.651,17.387,18.123,18.859,19.596,20.333,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
MOOR MONKTON PUMPS,0.456,0.473,0.497,0.527,0.59,0.653,0.716,0.779,0.842,0.906,0.974,1.043,1.112,1.181,1.25,1.319,1.387,1.455,1.524,1.595,1.667,1.738,1.81,1.882,1.953,2.025,2.097,2.168,2.24,2.312,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
MORPETH,15.901,16.08,16.315,16.626,17.251,17.889,18.527,19.168,19.811,20.455,21.153,21.854,22.553,23.254,23.956,24.652,25.346,26.044,26.743,27.47,28.198,28.926,29.656,30.386,31.117,31.849,32.582,33.315,34.049,34.784,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
MOUNT ROAD,0.749,0.89,1.079,1.329,1.817,2.329,2.839,3.352,3.867,4.384,4.945,5.507,6.068,6.629,7.191,7.743,8.29,8.842,9.394,9.97,10.546,11.122,11.698,12.274,12.85,13.426,14.002,14.578,15.154,15.731,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
NEWBURN HAUGH,0.345,0.391,0.446,0.521,0.678,0.838,0.998,1.158,1.317,1.474,1.644,1.812,1.981,2.15,2.319,2.492,2.668,2.841,3.014,3.193,3.371,3.549,3.727,3.905,4.084,4.262,4.44,4.618,4.796,4.975,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
NEWBY,1.452,1.576,1.719,1.913,2.341,2.768,3.196,3.62,4.04,4.455,4.899,5.338,5.781,6.225,6.667,7.131,7.607,8.072,8.537,9.013,9.488,9.964,10.439,10.915,11.392,11.868,12.345,12.822,13.3,13.778,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
NEWCASTLE AIRPORT,0.826,0.914,1.02,1.163,1.469,1.778,2.086,2.393,2.698,3.001,3.326,3.648,3.973,4.298,4.622,4.957,5.298,5.633,5.969,6.314,6.659,7.004,7.349,7.695,8.04,8.386,8.732,9.079,9.425,9.772,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
NEWTON AYCLIFFE SOUTH,4.267,4.305,4.352,4.415,4.553,4.686,4.82,4.954,5.087,5.219,5.362,5.504,5.647,5.789,5.932,6.077,6.223,6.368,6.513,6.663,6.813,6.963,7.113,7.263,7.413,7.563,7.713,7.863,8.013,8.163,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
NORTH STREET,0.21,0.303,0.437,0.612,0.93,1.274,1.618,1.965,2.317,2.673,3.062,3.455,3.845,4.235,4.627,5,5.364,5.738,6.111,6.505,6.899,7.294,7.689,8.084,8.48,8.875,9.271,9.667,10.064,10.46,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
NORTH TEES T1 T2,0.472,0.494,0.557,0.631,0.735,0.843,0.951,1.067,1.191,1.324,1.478,1.641,1.796,1.952,2.111,2.227,2.323,2.439,2.555,2.689,2.824,2.96,3.096,3.231,3.367,3.503,3.639,3.774,3.91,4.046,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
NORTH TEES T3 T4,1.548,1.614,1.722,1.86,2.117,2.372,2.626,2.887,3.152,3.424,3.725,4.031,4.332,4.634,4.938,5.213,5.474,5.749,6.024,6.318,6.614,6.909,7.205,7.5,7.796,8.092,8.387,8.683,8.978,9.274,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
NORTHALLERTON,11.608,11.779,12.029,12.352,12.987,13.619,14.25,14.89,15.537,16.191,16.908,17.632,18.35,19.069,19.792,20.478,21.148,21.836,22.524,23.248,23.976,24.703,25.432,26.16,26.89,27.62,28.35,29.081,29.812,30.544,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
NORTON 132/11KV,16.66,16.974,17.336,17.829,18.924,20.008,21.094,22.169,23.233,24.288,25.413,26.527,27.652,28.776,29.895,31.069,32.267,33.44,34.613,35.814,37.012,38.211,39.409,40.607,41.806,43.005,44.203,45.402,46.601,47.8,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
OATLANDS,0.919,1.022,1.152,1.324,1.676,2.041,2.405,2.769,3.132,3.495,3.885,4.274,4.664,5.055,5.445,5.841,6.24,6.637,7.033,7.443,7.853,8.263,8.674,9.084,9.495,9.906,10.318,10.729,11.141,11.553,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
OFFERTON 33/11KV,2.908,3.064,3.247,3.496,4.091,4.634,5.177,5.716,6.25,6.78,7.346,7.908,8.474,9.04,9.604,10.191,10.789,11.375,11.962,12.564,13.165,13.766,14.366,14.967,15.568,16.169,16.77,17.371,17.972,18.573,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
PALLION TRADING,1.702,1.824,1.983,2.195,2.655,3.094,3.532,3.971,4.411,4.851,5.327,5.803,6.279,6.755,7.231,7.705,8.177,8.651,9.125,9.617,10.109,10.601,11.093,11.585,12.077,12.57,13.062,13.554,14.047,14.539,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
PETERLEE INDUSTRIAL,5.004,5.004,5.008,5.013,5.018,5.023,5.028,5.033,5.04,5.047,5.056,5.065,5.074,5.083,5.093,5.098,5.101,5.107,5.112,5.119,5.125,5.132,5.139,5.146,5.153,5.16,5.167,5.174,5.181,5.187,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
PETERLEE WEST,14.691,14.763,14.848,14.963,15.211,15.461,15.711,15.96,16.206,16.451,16.712,16.971,17.233,17.494,17.755,18.026,18.303,18.575,18.847,19.125,19.403,19.682,19.96,20.239,20.518,20.796,21.075,21.354,21.633,21.913,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
PILGRIM,0.189,0.203,0.24,0.284,0.347,0.412,0.478,0.548,0.623,0.702,0.795,0.892,0.984,1.077,1.172,1.242,1.301,1.372,1.443,1.524,1.605,1.687,1.769,1.851,1.933,2.015,2.096,2.178,2.26,2.342,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
POTTER HOUSE T1 T3,9.913,10.102,10.332,10.641,11.31,11.971,12.633,13.292,13.948,14.601,15.301,15.999,16.7,17.4,18.1,18.818,19.544,20.262,20.98,21.72,22.459,23.199,23.939,24.679,25.419,26.16,26.901,27.642,28.383,29.125,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
POTTER HOUSE T4 T5,0.34,0.366,0.404,0.454,0.552,0.648,0.745,0.842,0.941,1.041,1.151,1.263,1.373,1.483,1.594,1.698,1.8,1.904,2.009,2.119,2.23,2.34,2.451,2.562,2.673,2.784,2.895,3.006,3.117,3.228,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
PRISSICK,2.157,2.326,2.52,2.785,3.382,3.967,4.552,5.131,5.704,6.271,6.876,7.474,8.079,8.683,9.284,9.916,10.562,11.194,11.826,12.472,13.117,13.761,14.406,15.051,15.695,16.34,16.985,17.629,18.274,18.919,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
RAVENSCAR,0.196,0.207,0.224,0.244,0.286,0.327,0.369,0.41,0.452,0.495,0.541,0.588,0.634,0.68,0.727,0.772,0.816,0.861,0.905,0.952,1,1.047,1.094,1.141,1.189,1.236,1.283,1.331,1.378,1.425,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
RAWCLIFFE LANE,1.392,1.511,1.658,1.854,2.268,2.685,3.103,3.518,3.933,4.345,4.789,5.231,5.675,6.119,6.562,7.013,7.468,7.919,8.371,8.836,9.301,9.767,10.232,10.698,11.163,11.629,12.094,12.56,13.026,13.492,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
REDCAR,3.496,3.831,4.253,4.818,5.992,7.181,8.371,9.559,10.745,11.929,13.204,14.476,15.752,17.027,18.301,19.588,20.881,22.168,23.456,24.787,26.118,27.449,28.781,30.112,31.444,32.776,34.108,35.44,36.772,38.105,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
RESERVOIR,2.434,2.699,3.02,3.452,4.357,5.28,6.203,7.124,8.04,8.953,9.932,10.908,11.89,12.872,13.854,14.862,15.882,16.892,17.903,18.945,19.986,21.029,22.073,23.118,24.164,25.211,26.26,27.31,28.361,29.413,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
RICHMOND T1,0.872,0.979,1.116,1.297,1.661,2.038,2.415,2.793,3.171,3.55,3.958,4.367,4.777,5.187,5.597,6.01,6.424,6.838,7.253,7.682,8.113,8.543,8.975,9.407,9.839,10.272,10.706,11.141,11.576,12.011,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
RICHMOND T2,0.513,0.546,0.59,0.647,0.764,0.882,1,1.119,1.237,1.356,1.485,1.614,1.743,1.872,2.001,2.131,2.26,2.39,2.519,2.654,2.789,2.924,3.06,3.195,3.331,3.467,3.603,3.739,3.876,4.013,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
RIPON,2.531,2.703,2.939,3.248,3.865,4.488,5.11,5.736,6.367,7.001,7.69,8.384,9.075,9.766,10.459,11.135,11.802,12.479,13.156,13.863,14.572,15.281,15.991,16.701,17.412,18.122,18.834,19.546,20.258,20.97,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
RISE CARR,0.992,1.084,1.2,1.356,1.687,2.014,2.342,2.669,2.995,3.321,3.673,4.024,4.376,4.727,5.079,5.433,5.788,6.142,6.497,6.864,7.23,7.597,7.964,8.33,8.697,9.064,9.431,9.798,10.165,10.533,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
ROMANBY,0.56,0.644,0.742,0.874,1.155,1.446,1.737,2.026,2.312,2.596,2.898,3.198,3.501,3.804,4.106,4.423,4.748,5.065,5.383,5.708,6.032,6.357,6.683,7.008,7.334,7.66,7.986,8.313,8.64,8.967,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
RUDBY,0.926,0.982,1.058,1.158,1.37,1.572,1.774,1.977,2.181,2.387,2.61,2.835,3.058,3.282,3.507,3.727,3.944,4.164,4.384,4.613,4.844,5.074,5.305,5.535,5.766,5.998,6.229,6.46,6.692,6.924,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SCARBOROUGH 33/11KV,1.516,1.684,1.899,2.184,2.76,3.356,3.952,4.548,5.144,5.74,6.384,7.027,7.671,8.315,8.96,9.607,10.256,10.903,11.552,12.223,12.896,13.568,14.241,14.914,15.588,16.262,16.936,17.611,18.286,18.961,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SCARBOROUGH 66/11KV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SEGHILL,1.788,1.921,2.079,2.291,2.767,3.227,3.687,4.144,4.598,5.05,5.534,6.015,6.499,6.984,7.468,7.969,8.478,8.979,9.482,9.998,10.513,11.029,11.546,12.063,12.58,13.098,13.617,14.136,14.655,15.175,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SESSAY BRIDGE_SOWERBY,4.801,4.867,4.96,5.082,5.322,5.564,5.806,6.05,6.297,6.545,6.816,7.089,7.36,7.611,7.858,8.096,8.329,8.566,8.804,9.055,9.306,9.558,9.81,10.062,10.314,10.566,10.819,11.072,11.325,11.603,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SEVERUS HILL,1.278,1.389,1.526,1.709,2.1,2.492,2.884,3.274,3.662,4.049,4.464,4.877,5.293,5.708,6.122,6.546,6.974,7.398,7.822,8.258,8.695,9.131,9.568,10.004,10.441,10.878,11.314,11.751,12.188,12.625,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SHERIFF HUTTON,6.081,6.21,6.385,6.616,7.095,7.56,8.025,8.493,8.963,9.437,9.951,10.469,10.984,11.5,12.018,12.523,13.024,13.531,14.038,14.568,15.098,15.63,16.161,16.693,17.225,17.758,18.291,18.825,19.359,19.894,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SHOTTON,1.012,1.126,1.271,1.464,1.856,2.26,2.665,3.069,3.474,3.877,4.313,4.748,5.184,5.62,6.056,6.495,6.934,7.373,7.812,8.267,8.722,9.177,9.632,10.087,10.543,10.998,11.454,11.91,12.366,12.822,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SIMONSIDE,1.191,1.282,1.394,1.544,1.874,2.195,2.516,2.836,3.154,3.47,3.81,4.148,4.487,4.827,5.166,5.513,5.864,6.211,6.558,6.915,7.272,7.63,7.987,8.344,8.701,9.058,9.415,9.772,10.129,10.486,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SKELDERGATE,0.191,0.242,0.325,0.431,0.616,0.813,1.01,1.21,1.415,1.625,1.856,2.093,2.325,2.557,2.792,3.004,3.206,3.418,3.63,3.857,4.085,4.313,4.542,4.77,4.998,5.226,5.454,5.682,5.911,6.139,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SKERNESIDE,2.531,2.67,2.852,3.093,3.613,4.108,4.604,5.101,5.599,6.098,6.639,7.181,7.722,8.264,8.807,9.345,9.881,10.419,10.958,11.519,12.08,12.641,13.203,13.765,14.327,14.89,15.453,16.016,16.58,17.144,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SPADEADAM 20KV,0.554,0.612,0.693,0.798,1.006,1.217,1.427,1.64,1.854,2.07,2.306,2.543,2.78,3.016,3.254,3.483,3.709,3.939,4.169,4.411,4.653,4.895,5.138,5.38,5.624,5.867,6.11,6.354,6.598,6.843,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SPENCERBECK,1.397,1.582,1.822,2.14,2.781,3.444,4.108,4.771,5.435,6.099,6.816,7.533,8.25,8.968,9.685,10.402,11.118,11.835,12.552,13.296,14.04,14.784,15.528,16.272,17.016,17.76,18.504,19.248,19.993,20.737,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SPENNYMOOR 66/20KV,2.344,2.49,2.677,2.926,3.439,3.958,4.478,4.998,5.518,6.037,6.598,7.159,7.721,8.259,8.79,9.322,9.855,10.388,10.921,11.475,12.029,12.583,13.137,13.692,14.247,14.802,15.357,15.912,16.468,17.055,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
STARBECK,2.202,2.424,2.698,3.064,3.808,4.587,5.366,6.143,6.917,7.689,8.517,9.343,10.173,11.003,11.831,12.678,13.533,14.381,15.229,16.103,16.978,17.852,18.728,19.604,20.48,21.357,22.234,23.112,23.991,24.87,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
STOBSWOOD COAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
STOKESLEY,1.026,1.108,1.224,1.375,1.676,1.977,2.278,2.582,2.889,3.198,3.534,3.874,4.211,4.549,4.888,5.215,5.537,5.866,6.194,6.538,6.883,7.228,7.574,7.919,8.265,8.612,8.958,9.305,9.652,9.999,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
STONEY CUT,10.26,10.407,10.591,10.836,11.347,11.865,12.384,12.902,13.418,13.933,14.486,15.039,15.593,16.147,16.701,17.264,17.83,18.392,18.955,19.537,20.118,20.699,21.281,21.863,22.445,23.027,23.61,24.192,24.775,25.359,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SUNDERLAND T1 T2,0.754,0.846,0.998,1.193,1.547,1.906,2.264,2.631,3.006,3.39,3.816,4.251,4.677,5.104,5.536,5.922,6.288,6.675,7.062,7.477,7.893,8.31,8.727,9.144,9.561,9.978,10.394,10.811,11.228,11.645,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
SUNDERLAND T5 T6,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
TANFIELD,1.573,1.71,1.879,2.106,2.589,3.073,3.557,4.038,4.518,4.996,5.51,6.021,6.535,7.049,7.562,8.086,8.616,9.141,9.666,10.207,10.748,11.289,11.83,12.371,12.913,13.455,13.997,14.539,15.082,15.624,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
TEAM VALLEY,0.637,0.67,0.743,0.832,0.978,1.123,1.267,1.418,1.577,1.743,1.932,2.128,2.317,2.507,2.7,2.855,2.993,3.149,3.305,3.478,3.653,3.827,4.002,4.177,4.351,4.526,4.701,4.875,5.05,5.225,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
TEES INDUSTRIAL T1 T2,0.026,0.026,0.027,0.027,0.028,0.029,0.029,0.03,0.031,0.032,0.033,0.034,0.035,0.036,0.038,0.038,0.039,0.039,0.04,0.041,0.042,0.043,0.044,0.045,0.046,0.046,0.047,0.048,0.049,0.05,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
TEMPLE PARK,2.29,2.448,2.633,2.885,3.462,4.012,4.563,5.109,5.65,6.187,6.76,7.328,7.901,8.474,9.044,9.64,10.246,10.841,11.436,12.046,12.654,13.262,13.871,14.479,15.088,15.697,16.305,16.914,17.522,18.131,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
THIRSK,7.253,7.388,7.584,7.837,8.342,8.84,9.338,9.842,10.351,10.865,11.427,11.994,12.557,13.121,13.688,14.229,14.758,15.301,15.843,16.414,16.986,17.558,18.131,18.705,19.278,19.852,20.427,21.002,21.577,22.153,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
THORNTON DALE,1.985,2.131,2.323,2.575,3.083,3.601,4.12,4.641,5.164,5.688,6.256,6.826,7.395,7.944,8.488,9.028,9.566,10.108,10.65,11.215,11.782,12.348,12.916,13.484,14.054,14.624,15.194,15.766,16.338,16.938,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
TORONTO 66/20KV,2.105,2.269,2.492,2.786,3.385,3.978,4.572,5.169,5.769,6.373,7.029,7.69,8.347,9.005,9.664,10.307,10.942,11.586,12.23,12.903,13.577,14.251,14.925,15.6,16.274,16.949,17.625,18.3,18.976,19.652,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
TUNSTALL,2.353,2.541,2.763,3.063,3.731,4.386,5.041,5.691,6.335,6.975,7.659,8.337,9.021,9.705,10.385,11.093,11.814,12.521,13.229,13.955,14.679,15.404,16.129,16.853,17.578,18.303,19.027,19.752,20.477,21.202,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
TYNEMOUTH CENTRAL,0.86,1.004,1.193,1.445,1.945,2.464,2.983,3.503,4.024,4.545,5.11,5.676,6.241,6.806,7.372,7.932,8.49,9.051,9.611,10.194,10.777,11.36,11.943,12.526,13.109,13.692,14.275,14.858,15.441,16.025,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
UNIVERSITY,0.052,0.081,0.125,0.182,0.282,0.39,0.498,0.608,0.72,0.834,0.959,1.087,1.213,1.339,1.465,1.582,1.694,1.81,1.927,2.051,2.175,2.3,2.424,2.549,2.673,2.798,2.922,3.047,3.172,3.296,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
URLAY NOOK,5.78,5.912,6.079,6.302,6.794,7.263,7.731,8.199,8.666,9.132,9.635,10.138,10.641,11.144,11.647,12.153,12.661,13.167,13.673,14.197,14.721,15.245,15.769,16.293,16.817,17.342,17.866,18.39,18.914,19.439,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
USWORTH,1.156,1.218,1.296,1.4,1.641,1.861,2.081,2.301,2.52,2.739,2.975,3.21,3.445,3.68,3.916,4.154,4.393,4.631,4.869,5.115,5.361,5.606,5.852,6.098,6.344,6.59,6.836,7.082,7.328,7.574,NPgN,Primary,NPg Planning Scenario,Total installed renewable generation capacity (MW)
